status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
246675545449582_1027510307366098,video,8/27/2016 5:35,173,16,0,156,17,0,0,0,0
246675545449582_1026592947457834,photo,8/26/2016 3:10,101,1,0,100,1,0,0,0,0
246675545449582_1025825044201291,video,8/25/2016 7:05,105,8,2,97,7,0,1,0,0
246675545449582_1025734140877048,video,8/25/2016 5:08,89,4,1,84,5,0,0,0,0
246675545449582_1025714330879029,photo,8/25/2016 4:31,101,1,2,98,2,1,0,0,0
246675545449582_1025714104212385,photo,8/25/2016 4:31,90,4,1,88,1,0,0,1,0
246675545449582_1025701510880311,video,8/25/2016 4:07,113,27,0,102,11,0,0,0,0
246675545449582_1024116534372142,photo,8/23/2016 9:17,126,6,2,120,5,1,0,0,0
246675545449582_1022733124510483,photo,8/21/2016 22:30,441,31,2,423,13,2,3,0,0
246675545449582_1022047454579050,video,8/21/2016 7:42,302,186,3,244,50,2,4,1,1
246675545449582_1021805857936543,video,8/21/2016 0:46,185,40,2,171,12,2,0,0,0
246675545449582_1020779254705870,video,8/20/2016 0:57,155,33,0,138,16,0,0,0,1
246675545449582_1017514555032340,photo,8/16/2016 8:29,177,7,1,173,2,2,0,0,0
246675545449582_1014868815296914,video,8/13/2016 9:14,309,102,1,260,43,5,1,0,0
246675545449582_1013969492053513,photo,8/12/2016 8:20,326,2,1,319,7,0,0,0,0
246675545449582_1013693358747793,photo,8/12/2016 2:24,265,6,0,259,6,0,0,0,0
246675545449582_1012220412228421,photo,8/10/2016 23:49,199,8,1,193,4,1,1,0,0
246675545449582_1011553145628481,video,8/10/2016 6:24,226,93,3,203,20,3,0,0,0
246675545449582_1011357865648009,photo,8/9/2016 23:59,129,5,0,127,2,0,0,0,0
246675545449582_1010407239076405,link,8/8/2016 22:38,63,11,1,61,2,0,0,0,0
246675545449582_1008617842588678,photo,8/6/2016 21:51,185,1,0,180,3,2,0,0,0
246675545449582_1008142405969555,video,8/6/2016 9:28,54,0,0,53,1,0,0,0,0
246675545449582_1007899215993874,photo,8/6/2016 2:27,167,4,0,164,3,0,0,0,0
246675545449582_1007238189393310,photo,8/5/2016 9:15,53,3,0,51,2,0,0,0,0
246675545449582_1006309482819514,photo,8/4/2016 5:51,352,4,0,348,3,1,0,0,0
246675545449582_1004846959632433,photo,8/2/2016 4:05,185,3,1,178,6,1,0,0,0
246675545449582_1004819752968487,video,8/2/2016 2:43,198,30,3,152,42,0,3,0,1
246675545449582_1004772992973163,status,8/2/2016 0:46,59,1,0,56,1,1,1,0,0
246675545449582_1004073969709732,status,8/1/2016 3:30,49,1,0,48,1,0,0,0,0
246675545449582_1004062536377542,photo,8/1/2016 2:55,126,4,1,122,3,1,0,0,0
246675545449582_1004062119710917,photo,8/1/2016 2:53,120,1,1,117,3,0,0,0,0
246675545449582_1004005379716591,video,8/1/2016 0:42,180,120,0,145,33,0,2,0,0
246675545449582_1003976043052858,video,7/31/2016 23:30,85,0,0,79,5,1,0,0,0
246675545449582_1003389676444828,photo,7/31/2016 3:51,230,6,0,222,6,2,0,0,0
246675545449582_1002606933189769,video,7/29/2016 22:33,248,52,1,206,39,2,0,0,1
246675545449582_1001988516584944,photo,7/29/2016 0:59,297,8,0,292,3,2,0,0,0
246675545449582_1001332629983866,photo,7/28/2016 3:56,158,6,0,153,4,1,0,0,0
246675545449582_1001261089991020,photo,7/28/2016 1:09,124,3,0,121,3,0,0,0,0
246675545449582_1001257426658053,photo,7/28/2016 0:54,213,1,0,208,5,0,0,0,0
246675545449582_1000437563406706,photo,7/26/2016 20:43,114,0,20,113,1,0,0,0,0
246675545449582_998054330311696,photo,7/23/2016 9:59,182,10,0,179,3,0,0,0,0
246675545449582_997947913655671,photo,7/23/2016 6:25,178,14,1,173,3,2,0,0,0
246675545449582_997144537069342,photo,7/22/2016 2:34,166,0,0,162,3,1,0,0,0
246675545449582_996678037115992,photo,7/21/2016 9:12,143,5,0,139,3,1,0,0,0
246675545449582_996124013838061,photo,7/20/2016 12:06,170,3,17,169,1,0,0,0,0
246675545449582_994814710635658,photo,7/18/2016 10:43,196,5,0,192,3,1,0,0,0
246675545449582_993390200778109,photo,7/16/2016 6:37,103,0,0,101,2,0,0,0,0
246675545449582_993383944112068,video,7/16/2016 6:22,114,11,0,102,11,0,1,0,0
246675545449582_993245180792611,photo,7/16/2016 0:15,136,6,0,131,2,1,2,0,0
246675545449582_993199927463803,status,7/15/2016 22:39,53,3,1,52,1,0,0,0,0
246675545449582_993172597466536,status,7/15/2016 21:55,63,0,3,62,1,0,0,0,0
246675545449582_992564564194006,video,7/15/2016 1:50,150,14,0,141,9,0,0,0,0
246675545449582_992071914243271,status,7/14/2016 8:56,154,8,0,153,1,0,0,0,0
246675545449582_991877347596061,photo,7/14/2016 3:44,114,21,0,111,3,0,0,0,0
246675545449582_991234830993646,photo,7/13/2016 7:41,139,4,0,135,4,0,0,0,0
246675545449582_991234470993682,photo,7/13/2016 7:39,96,1,0,94,2,0,0,0,0
246675545449582_989938657789930,photo,7/11/2016 8:20,177,15,0,174,3,0,0,0,0
246675545449582_989420001175129,photo,7/10/2016 9:56,320,6,60,318,2,0,0,0,0
246675545449582_989291211188008,photo,7/10/2016 6:04,336,154,111,328,4,3,1,0,0
246675545449582_988189727964823,photo,7/8/2016 10:51,54,2,4,54,0,0,0,0,0
246675545449582_988176427966153,status,7/8/2016 10:29,74,1,0,74,0,0,0,0,0
246675545449582_988175121299617,photo,7/8/2016 10:27,79,2,0,78,0,1,0,0,0
246675545449582_986300324820430,status,7/5/2016 9:28,50,10,0,50,0,0,0,0,0
246675545449582_986066644843798,photo,7/4/2016 23:31,183,13,0,180,3,0,0,0,0
246675545449582_985015751615554,photo,7/3/2016 7:35,73,12,0,72,1,0,0,0,0
246675545449582_984932664957196,photo,7/3/2016 4:27,103,15,0,101,2,0,0,0,0
246675545449582_984793924971070,photo,7/2/2016 23:05,90,2,0,90,0,0,0,0,0
246675545449582_984202325030230,photo,7/2/2016 3:02,124,13,2,122,0,2,0,0,0
246675545449582_982800611837068,status,6/29/2016 22:47,90,14,0,90,0,0,0,0,0
246675545449582_982394481877681,photo,6/29/2016 8:30,303,11,0,297,4,2,0,0,0
246675545449582_981737658610030,photo,6/28/2016 9:14,309,10,0,300,2,0,7,0,0
246675545449582_981134415337021,video,6/27/2016 10:07,220,52,1,193,25,0,1,1,0
246675545449582_981054135345049,photo,6/27/2016 7:42,126,0,1,125,1,0,0,0,0
246675545449582_979885158795280,photo,6/25/2016 9:55,928,53,0,906,16,5,0,1,0
246675545449582_979654548818341,video,6/25/2016 1:23,391,136,0,343,43,4,1,0,0
246675545449582_979183585532104,status,6/24/2016 9:28,150,2,1,146,4,0,0,0,0
246675545449582_979181678865628,photo,6/24/2016 9:25,223,1,1,219,4,0,0,0,0
246675545449582_979104498873346,photo,6/24/2016 6:41,174,2,0,166,8,0,0,0,0
246675545449582_979064858877310,photo,6/24/2016 5:02,0,0,1,0,0,0,0,0,0
246675545449582_976274922489637,photo,6/19/2016 23:23,102,1,1,101,1,0,0,0,0
246675545449582_975136719270124,photo,6/18/2016 5:20,344,20,0,341,2,1,0,0,0
246675545449582_973802862736843,video,6/16/2016 4:26,135,26,0,123,9,0,2,1,0
246675545449582_973108142806315,photo,6/15/2016 3:37,334,13,1,332,2,0,0,0,0
246675545449582_972067906243672,photo,6/13/2016 12:40,49,3,0,49,0,0,0,0,0
246675545449582_971170689666727,photo,6/12/2016 5:21,404,17,0,402,2,0,0,0,0
246675545449582_971110809672715,photo,6/12/2016 2:51,185,5,0,181,4,0,0,0,0
246675545449582_971092796341183,video,6/12/2016 1:52,354,184,1,306,44,0,3,0,1
246675545449582_969996279784168,status,6/10/2016 5:29,78,16,0,78,0,0,0,0,0
246675545449582_963634230420373,photo,5/30/2016 11:33,139,18,0,139,0,0,0,0,0
246675545449582_962945223822607,photo,5/29/2016 8:32,367,11,3,346,0,21,0,0,0
246675545449582_962108210572975,photo,5/27/2016 22:13,177,1,0,177,0,0,0,0,0
246675545449582_961729627277500,photo,5/27/2016 7:40,378,5,0,377,1,0,0,0,0
246675545449582_961567853960344,status,5/27/2016 0:51,57,19,0,57,0,0,0,0,0
246675545449582_961040807346382,photo,5/26/2016 3:07,921,35,0,891,14,15,1,0,0
246675545449582_959755374141592,photo,5/24/2016 2:03,0,0,1,0,0,0,0,0,0
246675545449582_959225170861279,photo,5/23/2016 5:09,348,9,0,346,2,0,0,0,0
246675545449582_957391724377957,photo,5/20/2016 1:43,370,10,0,365,5,0,0,0,0
246675545449582_956083191175477,photo,5/17/2016 21:41,72,3,27,72,0,0,0,0,0
246675545449582_955687557881707,link,5/17/2016 8:10,27,9,0,27,0,0,0,0,0
246675545449582_955534984563631,status,5/17/2016 2:01,59,16,1,59,0,0,0,0,0
246675545449582_953357591448037,status,5/13/2016 8:35,113,1,32,113,0,0,0,0,0
246675545449582_952756208174842,photo,5/12/2016 7:44,116,24,0,116,0,0,0,0,0
246675545449582_952565928193870,photo,5/11/2016 23:57,21,10,0,21,0,0,0,0,0
246675545449582_952563678194095,photo,5/11/2016 23:55,19,8,0,19,0,0,0,0,0
246675545449582_952512418199221,video,5/11/2016 21:29,230,62,8,207,19,3,1,0,0
246675545449582_951985511585245,photo,5/11/2016 2:47,1542,18,1260,1520,12,6,0,4,0
246675545449582_951909468259516,photo,5/10/2016 23:30,48,14,0,48,0,0,0,0,0
246675545449582_951902744926855,photo,5/10/2016 23:09,69,15,2,68,1,0,0,0,0
246675545449582_951083135008816,photo,5/9/2016 12:52,96,18,1,96,0,0,0,0,0
246675545449582_950956288354834,photo,5/9/2016 8:55,235,1,0,232,3,0,0,0,0
246675545449582_950840281699768,photo,5/9/2016 5:47,130,4,0,128,0,2,0,0,0
246675545449582_950284295088700,photo,5/8/2016 6:27,111,19,2,110,1,0,0,0,0
246675545449582_950185015098628,photo,5/8/2016 2:19,89,20,1,87,2,0,0,0,0
246675545449582_949791148471348,photo,5/7/2016 10:50,20,11,0,20,0,0,0,0,0
246675545449582_949590641824732,photo,5/7/2016 2:24,74,15,0,74,0,0,0,0,0
246675545449582_949505738499889,photo,5/6/2016 22:53,63,18,2,61,2,0,0,0,0
246675545449582_949501595166970,status,5/6/2016 22:41,83,24,3,83,0,0,0,0,0
246675545449582_949075845209545,photo,5/6/2016 6:54,62,11,0,61,1,0,0,0,0
246675545449582_948967595220370,photo,5/6/2016 1:29,141,24,2,140,0,1,0,0,0
246675545449582_948417708608692,photo,5/5/2016 6:12,140,1,0,138,1,1,0,0,0
246675545449582_948363195280810,photo,5/5/2016 4:35,124,21,1,119,2,3,0,0,0
246675545449582_947757962008000,photo,5/4/2016 2:25,107,16,1,106,1,0,0,0,0
246675545449582_947215102062286,photo,5/3/2016 8:03,139,16,0,139,0,0,0,0,0
246675545449582_947022175414912,photo,5/2/2016 23:38,264,27,3,264,0,0,0,0,0
246675545449582_946699032113893,link,5/2/2016 10:43,48,4,4,48,0,0,0,0,0
246675545449582_945977728852690,video,5/1/2016 10:06,360,131,5,292,60,1,5,1,1
246675545449582_945101152273681,photo,4/30/2016 3:31,64,11,0,64,0,0,0,0,0
246675545449582_943137719136691,photo,4/27/2016 3:50,173,11,0,170,2,0,1,0,0
246675545449582_943049452478851,photo,4/27/2016 1:14,165,15,1,165,0,0,0,0,0
246675545449582_941745542609242,photo,4/25/2016 2:21,79,18,0,78,1,0,0,0,0
246675545449582_940972156019914,photo,4/23/2016 19:35,130,19,2,128,2,0,0,0,0
246675545449582_940589126058217,photo,4/23/2016 5:03,534,0,0,526,5,2,0,0,1
246675545449582_940576852726111,video,4/23/2016 4:21,237,33,0,230,6,1,0,0,0
246675545449582_940496306067499,photo,4/23/2016 0:00,432,5,0,429,3,0,0,0,0
246675545449582_940417326075397,video,4/22/2016 20:35,92,2,0,92,0,0,0,0,0
246675545449582_939883382795458,video,4/21/2016 22:45,128,3,0,124,4,0,0,0,0
246675545449582_939855106131619,photo,4/21/2016 21:22,316,3,0,309,4,3,0,0,0
246675545449582_939419452841851,photo,4/21/2016 5:14,68,16,3,68,0,0,0,0,0
246675545449582_939410766176053,photo,4/21/2016 4:45,193,3,0,189,0,3,1,0,0
246675545449582_939288599521603,video,4/20/2016 23:23,75,3,0,74,0,1,0,0,0
246675545449582_939240586193071,photo,4/20/2016 21:20,131,0,0,131,0,0,0,0,0
246675545449582_938817782902018,video,4/20/2016 5:19,74,10,0,74,0,0,0,0,0
246675545449582_938816312902165,photo,4/20/2016 5:12,67,11,0,67,0,0,0,0,0
246675545449582_938815872902209,status,4/20/2016 5:11,35,2,0,35,0,0,0,0,0
246675545449582_938758476241282,photo,4/20/2016 2:45,217,1,0,215,2,0,0,0,0
246675545449582_938639389586524,photo,4/19/2016 22:31,398,3,0,395,3,0,0,0,0
246675545449582_938629106254219,photo,4/19/2016 21:53,99,14,1,99,0,0,0,0,0
246675545449582_938186666298463,photo,4/19/2016 7:21,138,1,0,136,1,1,0,0,0
246675545449582_938183976298732,photo,4/19/2016 7:13,134,0,1,133,0,1,0,0,0
246675545449582_938171326299997,photo,4/19/2016 6:40,267,9,0,263,0,3,1,0,0
246675545449582_938073306309799,video,4/19/2016 2:45,87,17,0,81,6,0,0,0,0
246675545449582_938045592979237,photo,4/19/2016 1:49,409,6,0,404,4,1,0,0,0
246675545449582_938010282982768,photo,4/19/2016 0:14,263,5,0,260,3,0,0,0,0
246675545449582_937990549651408,photo,4/18/2016 23:24,210,2,0,209,1,0,0,0,0
246675545449582_937961726320957,photo,4/18/2016 22:12,104,14,0,103,1,0,0,0,0
246675545449582_937395266377603,video,4/18/2016 4:04,158,48,0,152,5,1,0,0,0
246675545449582_937323176384812,photo,4/18/2016 0:37,286,2,0,285,1,0,0,0,0
246675545449582_937267059723757,photo,4/17/2016 21:59,179,1,0,177,2,0,0,0,0
246675545449582_937254223058374,photo,4/17/2016 21:33,190,1,0,187,2,1,0,0,0
246675545449582_936808816436248,photo,4/17/2016 4:07,163,1,0,161,1,1,0,0,0
246675545449582_936802663103530,photo,4/17/2016 3:41,424,7,0,421,3,0,0,0,0
246675545449582_936701886446941,photo,4/17/2016 0:14,181,3,0,180,1,0,0,0,0
246675545449582_936093689841094,photo,4/16/2016 1:01,139,2,0,138,0,1,0,0,0
246675545449582_936017619848701,photo,4/15/2016 21:49,775,18,0,762,5,8,0,0,0
246675545449582_936016516515478,photo,4/15/2016 21:47,368,2,0,364,1,3,0,0,0
246675545449582_935957156521414,video,4/15/2016 19:28,105,12,0,103,1,1,0,0,0
246675545449582_935625399887923,photo,4/15/2016 6:24,218,2,0,217,1,0,0,0,0
246675545449582_935522669898196,video,4/15/2016 2:36,89,9,0,88,1,0,0,0,0
246675545449582_935491066568023,photo,4/15/2016 1:16,326,10,0,325,1,0,0,0,0
246675545449582_935415303242266,video,4/14/2016 22:54,106,3,0,104,0,2,0,0,0
246675545449582_935407229909740,video,4/14/2016 22:36,125,5,0,122,3,0,0,0,0
246675545449582_934896833294113,video,4/14/2016 3:22,123,16,0,118,4,0,1,0,0
246675545449582_934381930012270,photo,4/13/2016 8:22,70,21,1,70,0,0,0,0,0
246675545449582_934135230036940,photo,4/12/2016 22:14,58,0,0,58,0,0,0,0,0
246675545449582_933782113405585,photo,4/12/2016 8:51,61,16,0,60,0,1,0,0,0
246675545449582_933768553406941,photo,4/12/2016 8:31,66,14,1,65,1,0,0,0,0
246675545449582_933768420073621,photo,4/12/2016 8:31,81,14,1,80,0,1,0,0,0
246675545449582_933644303419366,video,4/12/2016 3:54,39,5,1,39,0,0,0,0,0
246675545449582_933627496754380,photo,4/12/2016 3:02,167,0,0,165,1,1,0,0,0
246675545449582_933574326759697,video,4/12/2016 0:17,78,13,0,78,0,0,0,0,0
246675545449582_933082600142203,photo,4/11/2016 7:26,140,13,0,137,1,2,0,0,0
246675545449582_932980093485787,photo,4/11/2016 3:30,243,4,0,243,0,0,0,0,0
246675545449582_932908520159611,photo,4/10/2016 23:52,199,3,0,197,0,2,0,0,0
246675545449582_932361606880969,photo,4/10/2016 4:14,354,15,0,349,4,1,0,0,0
246675545449582_932337600216703,video,4/10/2016 3:09,171,78,3,167,4,0,0,0,0
246675545449582_932337593550037,status,4/10/2016 3:09,55,4,0,54,1,0,0,0,0
246675545449582_932327366884393,video,4/10/2016 2:37,136,44,1,131,3,1,1,0,0
246675545449582_931859520264511,photo,4/9/2016 7:56,51,8,0,51,0,0,0,0,0
246675545449582_931825876934542,video,4/9/2016 6:29,103,25,0,103,0,0,0,0,0
246675545449582_931805076936622,photo,4/9/2016 5:33,619,15,0,615,4,0,0,0,0
246675545449582_931752626941867,photo,4/9/2016 4:14,231,30,5,227,1,3,0,0,0
246675545449582_931747876942342,photo,4/9/2016 4:10,86,14,1,85,1,0,0,0,0
246675545449582_931740990276364,photo,4/9/2016 3:44,63,9,0,63,0,0,0,0,0
246675545449582_931728803610916,video,4/9/2016 3:12,165,89,1,162,2,1,0,0,0
246675545449582_931111343672662,photo,4/8/2016 4:28,200,18,1,197,1,2,0,0,0
246675545449582_931107977006332,photo,4/8/2016 4:23,180,15,1,178,1,1,0,0,0
246675545449582_930623763721420,video,4/7/2016 9:28,214,152,0,210,4,0,0,0,0
246675545449582_930440893739707,video,4/7/2016 3:48,157,124,1,157,0,0,0,0,0
246675545449582_930416113742185,link,4/7/2016 2:40,44,1,0,44,0,0,0,0,0
246675545449582_930357520414711,photo,4/7/2016 0:10,208,6,0,208,0,0,0,0,0
246675545449582_929831387133991,photo,4/6/2016 2:39,145,2,0,145,0,0,0,0,0
246675545449582_929734513810345,video,4/5/2016 22:07,177,134,0,176,1,0,0,0,0
246675545449582_929281747188955,photo,4/5/2016 6:51,250,11,0,246,4,0,0,0,0
246675545449582_929101063873690,video,4/4/2016 23:38,97,29,0,97,0,0,0,0,0
246675545449582_929097403874056,video,4/4/2016 23:25,112,45,0,109,3,0,0,0,0
246675545449582_928698933913903,video,4/4/2016 9:16,170,108,0,168,2,0,0,0,0
246675545449582_928468223936974,status,4/4/2016 0:17,148,7,0,147,0,0,1,0,0
246675545449582_928446533939143,photo,4/3/2016 23:18,360,10,0,356,4,0,0,0,0
246675545449582_927998200650643,photo,4/3/2016 7:27,280,9,0,279,0,1,0,0,0
246675545449582_927862343997562,video,4/3/2016 2:17,111,45,0,110,1,0,0,0,0
246675545449582_927415350708928,video,4/2/2016 9:42,188,242,6,187,1,0,0,0,0
246675545449582_927204584063338,video,4/2/2016 3:43,121,43,0,121,0,0,0,0,0
246675545449582_927177560732707,link,4/2/2016 2:13,43,4,1,43,0,0,0,0,0
246675545449582_926534274130369,photo,4/1/2016 7:34,111,15,0,108,2,1,0,0,0
246675545449582_926500627467067,video,4/1/2016 6:40,111,4,0,110,1,0,0,0,0
246675545449582_926475434136253,video,4/1/2016 6:00,119,31,2,119,0,0,0,0,0
246675545449582_926239380826525,photo,3/31/2016 23:20,358,10,3,354,0,4,0,0,0
246675545449582_925373837579746,video,3/31/2016 6:01,187,25,0,186,1,0,0,0,0
246675545449582_925196357597494,video,3/31/2016 1:52,180,84,4,171,8,1,0,0,0
246675545449582_924472924336504,video,3/30/2016 9:08,227,173,1,223,2,1,1,0,0
246675545449582_923403614443435,video,3/29/2016 8:52,146,19,0,146,0,0,0,0,0
246675545449582_923396601110803,video,3/29/2016 8:42,105,10,0,105,0,0,0,0,0
246675545449582_923374007779729,video,3/29/2016 8:20,131,39,1,130,1,0,0,0,0
246675545449582_923254917791638,photo,3/29/2016 5:57,325,13,1,322,3,0,0,0,0
246675545449582_923223907794739,video,3/29/2016 5:11,113,2,1,113,0,0,0,0,0
246675545449582_923215471128916,video,3/29/2016 5:01,102,13,1,102,0,0,0,0,0
246675545449582_922905401159923,photo,3/28/2016 21:01,441,10,0,431,3,7,0,0,0
246675545449582_921991297918000,photo,3/28/2016 0:23,260,6,0,260,0,0,0,0,0
246675545449582_920790894704707,photo,3/26/2016 20:27,31,14,0,31,0,0,0,0,0
246675545449582_919397038177426,video,3/25/2016 10:57,70,10,2,68,0,2,0,0,0
246675545449582_918524981597965,photo,3/24/2016 14:41,147,1,0,147,0,0,0,0,0
246675545449582_917311751719288,video,3/23/2016 10:22,177,145,3,176,0,1,0,0,0
246675545449582_917310065052790,video,3/23/2016 10:20,112,18,0,112,0,0,0,0,0
246675545449582_917263728390757,video,3/23/2016 9:29,117,18,1,116,1,0,0,0,0
246675545449582_917156165068180,status,3/23/2016 7:31,118,6,0,118,0,0,0,0,0
246675545449582_917120758405054,status,3/23/2016 6:46,118,3,0,118,0,0,0,0,0
246675545449582_913567042093759,status,3/19/2016 8:46,162,10,0,161,0,0,1,0,0
246675545449582_913206878796442,photo,3/18/2016 22:42,318,2,0,312,3,3,0,0,0
246675545449582_912743318842798,photo,3/18/2016 8:00,59,14,0,58,1,0,0,0,0
246675545449582_912742465509550,photo,3/18/2016 7:59,54,0,0,52,1,0,1,0,0
246675545449582_912098305573966,video,3/17/2016 11:16,238,41,3,234,3,1,0,0,0
246675545449582_911998182250645,video,3/17/2016 8:05,350,389,6,342,7,1,0,0,0
246675545449582_911790545604742,status,3/17/2016 0:32,111,11,0,111,0,0,0,0,0
246675545449582_911356372314826,status,3/16/2016 10:33,207,4,0,203,3,0,1,0,0
246675545449582_911295978987532,status,3/16/2016 9:17,140,23,0,138,0,2,0,0,0
246675545449582_911294448987685,status,3/16/2016 9:15,103,8,0,103,0,0,0,0,0
246675545449582_911242032326260,video,3/16/2016 8:03,323,407,8,307,12,4,0,0,0
246675545449582_911240355659761,video,3/16/2016 8:00,487,93,13,472,9,5,1,0,0
246675545449582_911231945660602,status,3/16/2016 7:41,180,16,0,180,0,0,0,0,0
246675545449582_911189948998135,photo,3/16/2016 6:24,156,0,0,155,1,0,0,0,0
246675545449582_911188255664971,photo,3/16/2016 6:19,118,13,0,117,1,0,0,0,0
246675545449582_910547619062368,status,3/15/2016 12:24,227,18,0,223,2,1,1,0,0
246675545449582_910132699103860,photo,3/15/2016 0:09,26,2,0,26,0,0,0,0,0
246675545449582_909199302530533,photo,3/14/2016 1:14,120,0,0,119,0,1,0,0,0
246675545449582_909109405872856,link,3/13/2016 22:25,59,6,5,59,0,0,0,0,0
246675545449582_908654042585059,photo,3/13/2016 5:44,90,13,1,90,0,0,0,0,0
246675545449582_908531785930618,video,3/13/2016 1:08,22,2,1,22,0,0,0,0,0
246675545449582_908489692601494,photo,3/13/2016 0:20,73,5,0,72,0,1,0,0,0
246675545449582_908456265938170,photo,3/12/2016 23:15,183,15,0,182,1,0,0,0,0
246675545449582_907843879332742,photo,3/12/2016 0:37,67,14,0,66,0,1,0,0,0
246675545449582_905878909529239,video,3/8/2016 19:57,45,1,0,45,0,0,0,0,0
246675545449582_905666059550524,photo,3/8/2016 10:21,110,3,0,110,0,0,0,0,0
246675545449582_905631259554004,status,3/8/2016 9:17,120,4,0,117,1,0,2,0,0
246675545449582_905500599567070,status,3/8/2016 3:27,87,1,4,83,2,2,0,0,0
246675545449582_905488696234927,photo,3/8/2016 2:43,139,4,0,138,0,1,0,0,0
246675545449582_905484236235373,status,3/8/2016 2:25,104,0,3,102,1,1,0,0,0
246675545449582_905450492905414,photo,3/8/2016 0:13,60,1,0,59,0,1,0,0,0
246675545449582_904555749661555,photo,3/6/2016 7:00,214,6,0,211,3,0,0,0,0
246675545449582_904460846337712,photo,3/6/2016 2:24,160,1,0,158,2,0,0,0,0
246675545449582_904386803011783,photo,3/5/2016 23:29,322,8,0,320,2,0,0,0,0
246675545449582_904332863017177,photo,3/5/2016 21:47,348,3,2,345,2,1,0,0,0
246675545449582_903740153076448,photo,3/4/2016 20:13,292,10,1,285,5,2,0,0,0
246675545449582_903481033102360,link,3/4/2016 9:17,51,0,0,51,0,0,0,0,0
246675545449582_903397173110746,photo,3/4/2016 6:44,251,20,4,248,2,1,0,0,0
246675545449582_902953523155111,status,3/3/2016 10:41,67,5,0,66,1,0,0,0,0
246675545449582_902930993157364,status,3/3/2016 9:54,43,8,0,42,1,0,0,0,0
246675545449582_902788293171634,status,3/3/2016 3:44,58,10,0,58,0,0,0,0,0
246675545449582_902760309841099,video,3/3/2016 2:55,37,1,0,37,0,0,0,0,0
246675545449582_901609886622808,video,3/1/2016 4:48,40,2,4,39,1,0,0,0,0
246675545449582_901562963294167,status,3/1/2016 2:28,56,9,1,56,0,0,0,0,0
246675545449582_901525606631236,link,3/1/2016 0:26,59,3,0,58,0,1,0,0,0
246675545449582_901272739989856,photo,2/29/2016 12:44,147,2,17,144,2,1,0,0,0
246675545449582_900462116737585,photo,2/28/2016 4:30,231,5,1,220,7,4,0,0,0
246675545449582_900376970079433,video,2/28/2016 0:41,71,6,2,71,0,0,0,0,0
246675545449582_900333693417094,video,2/27/2016 22:32,48,1,0,45,2,1,0,0,0
246675545449582_899897493460714,photo,2/27/2016 2:22,261,4,0,248,6,6,1,0,0
246675545449582_899892770127853,photo,2/27/2016 2:12,225,0,20,222,3,0,0,0,0
246675545449582_899837903466673,photo,2/26/2016 23:32,148,16,0,140,3,4,1,0,0
246675545449582_899235046860292,video,2/25/2016 22:15,68,3,3,63,3,0,2,0,0
246675545449582_899233750193755,photo,2/25/2016 22:09,543,22,0,501,29,11,2,0,0
246675545449582_898765140240616,video,2/25/2016 4:38,74,9,6,74,0,0,0,0,0
246675545449582_898059380311192,photo,2/24/2016 4:06,249,10,1,249,0,0,0,0,0
246675545449582_898058996977897,photo,2/24/2016 4:01,629,7,0,625,2,1,1,0,0
246675545449582_898054323645031,video,2/24/2016 3:55,57,9,3,57,0,0,0,0,0
246675545449582_897967070320423,photo,2/23/2016 23:36,279,18,2,279,0,0,0,0,0
246675545449582_895549673895496,status,2/20/2016 1:50,68,13,1,68,0,0,0,0,0
246675545449582_894668553983608,status,2/18/2016 10:51,106,19,0,106,0,0,0,0,0
246675545449582_894462830670847,status,2/18/2016 2:30,73,19,2,73,0,0,0,0,0
246675545449582_893818594068604,status,2/16/2016 22:07,68,14,0,68,0,0,0,0,0
246675545449582_892373620879768,photo,2/14/2016 7:03,12,5,0,12,0,0,0,0,0
246675545449582_892373587546438,photo,2/14/2016 7:03,10,4,0,10,0,0,0,0,0
246675545449582_891886774261786,video,2/13/2016 9:34,35,0,0,35,0,0,0,0,0
246675545449582_891722117611585,link,2/13/2016 4:45,40,1,0,40,0,0,0,0,0
246675545449582_891609020956228,video,2/12/2016 22:48,44,9,4,44,0,0,0,0,0
246675545449582_891606617623135,link,2/12/2016 22:41,6,0,0,6,0,0,0,0,0
246675545449582_891062234344240,photo,2/12/2016 3:55,80,4,0,80,0,0,0,0,0
246675545449582_891062111010919,photo,2/12/2016 3:55,83,8,0,83,0,0,0,0,0
246675545449582_891007597683037,photo,2/12/2016 1:25,66,2,1,66,0,0,0,0,0
246675545449582_889324197851377,photo,2/9/2016 5:26,421,3,0,421,0,0,0,0,0
246675545449582_888792861237844,photo,2/8/2016 5:36,246,5,1,246,0,0,0,0,0
246675545449582_888359051281225,photo,2/7/2016 10:36,151,0,0,151,0,0,0,0,0
246675545449582_888345341282596,photo,2/7/2016 9:56,304,6,0,304,0,0,0,0,0
246675545449582_888203064630157,photo,2/7/2016 6:51,263,19,2,263,0,0,0,0,0
246675545449582_886471714803292,photo,2/4/2016 4:09,216,16,2,216,0,0,0,0,0
246675545449582_885362008247596,status,2/2/2016 1:32,42,9,0,42,0,0,0,0,0
246675545449582_885358398247957,photo,2/2/2016 1:17,289,11,0,289,0,0,0,0,0
246675545449582_884925858291211,photo,2/1/2016 7:26,330,8,0,330,0,0,0,0,0
246675545449582_884875941629536,photo,2/1/2016 5:28,320,2,0,320,0,0,0,0,0
