timestamp,Bazylea Temperature [2 m elevation corrected],Bazylea Sunshine Duration,Bazylea Precipitation Total,Bazylea Cloud Cover Total,Bazylea Mean Sea Level Pressure [MSL],Bazylea Wind Gust
20211004T2100,11.250529,0.0,0.4,100.0,1019.2,10.08
20211004T2200,10.640529,0.0,1.3,100.0,1018.1,8.28
20211004T2300,10.330529,0.0,1.0,100.0,1017.8,2.8799999
20211005T0000,10.180529,0.0,1.1,100.0,1016.6,2.16
20211005T0100,10.110529,0.0,3.9,100.0,1016.4,0.71999997
20211005T0200,10.090529,0.0,4.5,100.0,1017.1,2.52
20211005T0300,9.900529,0.0,5.1,100.0,1015.3,2.8799999
20211005T0400,9.940529,0.0,1.0,100.0,1015.0,3.96
20211005T0500,10.190529,0.0,0.0,100.0,1015.2,4.32
20211005T0600,10.590529,0.0,0.0,100.0,1015.0,6.12
20211005T0700,10.840529,0.0,0.0,100.0,1014.8,7.2
20211005T0800,11.410529,0.0,0.2,100.0,1014.3,9.36
20211005T0900,12.450529,0.0,0.0,100.0,1014.2,6.4799995
20211005T1000,13.850529,60.0,0.0,0.0,1013.1,7.92
20211005T1100,15.330529,53.61702,0.0,10.0,1012.3,10.08
20211005T1200,16.330528,53.61702,0.0,10.0,1011.5,14.4
20211005T1300,16.270529,59.808514,0.0,0.3,1010.4,21.599998
20211005T1400,17.63053,53.61702,0.0,10.0,1009.9,17.28
20211005T1500,17.510529,0.0,0.0,100.0,1010.2,16.56
20211005T1600,17.170528,0.0,0.0,100.0,1011.1,29.16
20211005T1700,14.940529,0.0,0.3,100.0,1011.5,27.72
20211005T1800,14.770529,0.0,0.1,100.0,1012.0,20.880001
20211005T1900,14.330529,0.0,0.0,100.0,1012.0,23.4
20211005T2000,13.320529,0.0,0.0,0.0,1013.5,33.839996
20211005T2100,12.000529,0.0,0.0,100.0,1015.2,31.68
20211005T2200,11.680529,0.0,0.0,100.0,1015.5,27.72
20211005T2300,11.740529,0.0,0.0,100.0,1015.8,28.44
20211006T0000,11.530529,0.0,0.0,100.0,1016.7,29.519999
20211006T0100,11.310529,0.0,0.0,100.0,1016.9,27.0
20211006T0200,11.180529,0.0,0.0,100.0,1018.0,26.28
20211006T0300,10.450529,0.0,0.0,100.0,1018.2,25.919998
20211006T0400,10.220529,0.0,0.0,28.0,1018.3,26.64
20211006T0500,9.240529,0.0,0.0,0.0,1019.4,25.56
20211006T0600,8.810529,0.0,0.0,0.0,1020.3,26.64
20211006T0700,8.580529,25.766666,0.0,0.0,1021.1,27.0
20211006T0800,9.670529,53.61702,0.0,10.0,1021.0,26.28
20211006T0900,10.910529,0.0,0.0,100.0,1022.0,27.359999
20211006T1000,11.390529,43.404255,0.0,26.0,1022.5,26.28
20211006T1100,12.080529,53.61702,0.0,10.0,1022.4,26.64
20211006T1200,12.270529,52.97872,0.0,11.0,1022.0,28.08
20211006T1300,12.830529,53.61702,0.0,10.0,1021.9,20.880001
20211006T1400,13.500529,53.61702,0.0,10.0,1022.2,20.519999
20211006T1500,13.820529,53.61702,0.0,10.0,1021.5,20.880001
20211006T1600,14.000529,53.61702,0.0,10.0,1022.3,21.96
20211006T1700,13.710529,53.61702,0.0,10.0,1022.2,21.599998
20211006T1800,13.170529,0.0,0.0,100.0,1023.0,20.519999
20211006T1900,12.660529,0.0,0.0,100.0,1023.4,20.519999
20211006T2000,12.170529,0.0,0.0,100.0,1023.3,23.4
20211006T2100,11.900529,0.0,0.1,100.0,1024.3,21.24
20211006T2200,11.490529,0.0,0.1,100.0,1024.5,20.880001
20211006T2300,11.280529,0.0,0.0,100.0,1023.6,21.24
20211007T0000,11.0505295,0.0,0.0,100.0,1023.6,18.0
20211007T0100,10.960529,0.0,0.0,100.0,1023.9,14.04
20211007T0200,10.810529,0.0,0.0,100.0,1024.8,14.04
20211007T0300,10.150529,0.0,0.0,100.0,1024.2,14.4
20211007T0400,9.840529,0.0,0.0,100.0,1024.1,7.92
20211007T0500,9.610529,0.0,0.0,100.0,1024.3,9.36
20211007T0600,9.5505295,0.0,0.0,100.0,1024.6,10.799999
20211007T0700,9.590529,0.0,0.0,100.0,1025.0,6.4799995
20211007T0800,9.890529,0.0,0.1,100.0,1025.2,8.64
20211007T0900,10.280529,0.0,0.3,100.0,1026.0,7.5599995
20211007T1000,11.330529,0.0,0.0,100.0,1025.4,6.8399997
20211007T1100,11.760529,0.0,0.0,100.0,1025.8,6.4799995
20211007T1200,12.950529,0.0,0.0,100.0,1025.4,8.64
20211007T1300,14.820529,0.0,0.0,100.0,1024.8,14.04
20211007T1400,15.340529,0.0,0.0,100.0,1025.3,15.84
20211007T1500,15.470529,0.0,0.0,100.0,1024.6,17.28
20211007T1600,15.260529,0.0,0.0,100.0,1024.9,15.4800005
20211007T1700,14.780529,0.0,0.0,100.0,1024.9,16.56
20211007T1800,14.870529,0.0,0.0,100.0,1025.2,18.359999
20211007T1900,13.760529,0.0,0.0,0.0,1025.4,17.28
20211007T2000,12.360529,0.0,0.0,0.0,1025.8,15.84
20211007T2100,10.720529,0.0,0.0,0.0,1026.2,18.0
20211007T2200,9.480529,0.0,0.0,0.0,1026.6,20.519999
20211007T2300,8.560529,0.0,0.0,0.0,1026.0,20.880001
20211008T0000,7.7105284,0.0,0.0,0.0,1026.1,20.880001
20211008T0100,7.4105287,0.0,0.0,0.0,1026.1,20.519999
20211008T0200,7.040529,0.0,0.0,23.0,1026.7,21.96
20211008T0300,6.5505285,0.0,0.0,100.0,1026.4,9.36
20211008T0400,6.5205283,0.0,0.0,100.0,1025.6,23.759998
20211008T0500,6.5205283,0.0,0.0,100.0,1026.1,21.599998
20211008T0600,6.5205283,0.0,0.0,100.0,1026.3,20.880001
20211008T0700,6.540529,0.0,0.0,100.0,1026.2,23.039999
20211008T0800,6.8805285,0.0,0.0,100.0,1026.1,22.319998
20211008T0900,7.5505285,0.0,0.0,100.0,1026.3,21.24
20211008T1000,8.950529,0.0,0.0,100.0,1026.1,18.72
20211008T1100,11.340529,60.0,0.0,0.0,1025.3,18.0
20211008T1200,16.110529,60.0,0.0,0.0,1023.3,20.880001
20211008T1300,18.260529,53.61702,0.0,10.0,1023.9,30.599998
20211008T1400,19.100529,38.297874,0.0,34.0,1024.0,30.960001
20211008T1500,19.15053,60.0,0.0,0.0,1023.2,30.239998
20211008T1600,18.89053,60.0,0.0,0.0,1023.2,29.16
20211008T1700,18.110529,53.61702,0.0,10.0,1023.3,25.919998
20211008T1800,16.430529,56.566666,0.0,0.0,1024.0,22.68
20211008T1900,14.770529,0.0,0.0,0.0,1024.2,20.519999
20211008T2000,13.220529,0.0,0.0,0.0,1023.8,19.8
20211008T2100,12.0505295,0.0,0.0,0.0,1024.5,16.919998
20211008T2200,10.380529,0.0,0.0,0.0,1024.8,15.119999
20211008T2300,9.170529,0.0,0.0,0.0,1024.3,15.4800005
20211009T0000,8.270529,0.0,0.0,0.0,1024.1,16.919998
20211009T0100,7.8005285,0.0,0.0,0.0,1024.3,6.12
20211009T0200,7.5005283,0.0,0.0,24.0,1024.7,18.0
20211009T0300,6.6105285,0.0,0.0,100.0,1024.3,19.08
20211009T0400,6.1805286,0.0,0.0,100.0,1024.4,18.0
20211009T0500,6.0005283,0.0,0.0,100.0,1024.6,16.919998
20211009T0600,5.8305287,0.0,0.0,100.0,1025.1,15.4800005
20211009T0700,5.6505284,0.0,0.0,100.0,1025.7,18.359999
20211009T0800,5.7305284,0.0,0.0,100.0,1025.8,16.919998
20211009T0900,6.1605287,0.0,0.0,100.0,1026.3,18.359999
20211009T1000,6.5905285,0.0,0.0,100.0,1026.5,6.8399997
20211009T1100,7.4105287,0.0,0.0,100.0,1026.3,6.12
20211009T1200,9.690529,60.0,0.0,0.0,1025.5,17.64
20211009T1300,13.620529,60.0,0.0,0.0,1024.7,12.24
20211009T1400,14.5505295,60.0,0.0,0.0,1024.8,18.72
20211009T1500,15.600529,60.0,0.0,0.0,1024.2,14.04
20211009T1600,16.100529,60.0,0.0,0.0,1024.4,13.679999
20211009T1700,16.90053,60.0,0.0,0.0,1023.6,17.28
20211009T1800,15.450529,54.633335,0.0,0.0,1024.1,22.319998
20211009T1900,13.540529,0.0,0.0,0.0,1024.9,30.960001
20211009T2000,11.690529,0.0,0.0,0.0,1024.9,13.679999
20211009T2100,9.770529,0.0,0.0,0.0,1025.8,10.440001
20211009T2200,8.570529,0.0,0.0,0.0,1026.3,13.679999
20211009T2300,7.7505283,0.0,0.0,0.0,1025.9,14.04
20211010T0000,7.0505285,0.0,0.0,0.0,1025.8,7.92
20211010T0100,6.4805284,0.0,0.0,0.0,1025.9,6.4799995
20211010T0200,5.9205284,0.0,0.0,1.0,1026.3,14.4
20211010T0300,5.3005285,0.0,0.0,0.0,1025.9,15.119999
20211010T0400,4.8305287,0.0,0.0,0.0,1025.9,14.04
20211010T0500,4.5005283,0.0,0.0,0.0,1026.3,11.879999
20211010T0600,4.1005287,0.0,0.0,0.0,1026.4,11.5199995
20211010T0700,3.7205286,20.133333,0.0,0.0,1027.0,11.879999
20211010T0800,4.9105287,60.0,0.0,0.0,1026.9,11.879999
20211010T0900,6.9105287,59.808514,0.0,0.3,1026.7,12.599999
20211010T1000,8.990529,59.808514,0.0,0.3,1026.6,12.959999
20211010T1100,10.710529,60.0,0.0,0.0,1025.7,12.959999
20211010T1200,12.110529,59.61702,0.0,0.6,1025.4,13.32
20211010T1300,13.520529,60.0,0.0,0.0,1023.8,9.72
20211010T1400,14.390529,60.0,0.0,0.0,1024.0,7.92
20211010T1500,15.120529,59.234043,0.0,1.2,1023.8,7.2
20211010T1600,15.340529,60.0,0.0,0.0,1023.5,7.5599995
20211010T1700,15.0505295,60.0,0.0,0.0,1023.1,7.92
20211010T1800,14.260529,52.683334,0.0,0.0,1023.3,10.08
20211010T1900,13.090529,0.0,0.0,0.0,1023.5,6.8399997
20211010T2000,11.890529,0.0,0.0,19.0,1023.8,4.32
20211010T2100,11.0505295,0.0,0.0,6.0,1024.6,3.6
20211010T2200,10.130529,0.0,0.0,0.0,1024.5,11.5199995
20211010T2300,9.210529,0.0,0.0,0.0,1024.6,12.24
20211011T0000,7.9805284,0.0,0.0,0.0,1024.7,12.959999
20211011T0100,6.6805286,0.0,0.0,0.0,1024.7,11.5199995
20211011T0200,6.2605286,0.0,0.0,0.0,1025.1,15.84
20211011T0300,5.9305286,0.0,0.0,0.0,1024.7,8.64
20211011T0400,5.3405285,0.0,0.0,0.0,1024.7,5.7599998
20211011T0500,4.9705286,0.0,0.0,0.3,1024.4,4.68
20211011T0600,4.9305286,0.0,0.0,2.7,1024.6,6.12
20211011T0700,4.8605285,17.641453,0.0,5.4,1024.6,6.4799995
20211011T0800,5.7105284,57.31915,0.0,4.2000003,1024.8,10.799999
20211011T0900,8.030529,57.89362,0.0,3.3000002,1024.4,7.5599995
20211011T1000,10.530529,56.93617,0.0,4.8,1024.1,6.8399997
20211011T1100,12.540529,56.55319,0.0,5.4,1023.3,5.7599998
20211011T1200,13.820529,52.914898,0.0,11.1,1022.7,8.28
20211011T1300,14.420529,53.61702,0.0,10.0,1024.4,10.440001
20211011T1400,15.3005295,58.085106,0.0,3.0,1024.2,13.679999
20211011T1500,15.670529,57.89362,0.0,3.3000002,1023.9,16.56
20211011T1600,15.530529,56.93617,0.0,4.8,1023.8,18.359999
20211011T1700,14.850529,55.595745,0.0,6.9,1023.6,19.08
20211011T1800,13.160529,19.969505,0.0,57.0,1023.9,23.039999
20211011T1900,11.980529,0.0,0.0,100.0,1023.9,18.359999
20211011T2000,10.720529,0.0,0.0,49.0,1023.9,19.44
20211011T2100,9.480529,0.0,0.0,22.0,1025.1,14.4
20211011T2200,8.820529,0.0,0.0,5.1000004,1024.7,7.92
20211011T2300,9.030529,0.0,0.0,3.6000001,1024.6,5.3999996
20211012T0000,8.860529,0.0,0.0,4.8,1024.3,2.8799999
20211012T0100,8.830529,0.0,0.0,100.0,1024.6,4.68
20211012T0200,8.900529,0.0,0.0,43.0,1024.4,6.4799995
20211012T0300,8.590529,0.0,0.0,97.0,1023.9,13.679999
20211012T0400,8.230529,0.0,0.0,100.0,1023.3,11.159999
20211012T0500,7.7805285,0.0,0.0,100.0,1023.5,12.24
20211012T0600,7.6305285,0.0,0.0,100.0,1023.8,11.159999
20211012T0700,7.5605288,11.778724,0.0,30.0,1023.9,12.599999
20211012T0800,8.400529,0.0,0.0,100.0,1024.0,13.679999
20211012T0900,9.660529,58.723404,0.0,2.0,1023.8,10.799999
20211012T1000,11.450529,41.48936,0.0,29.0,1023.3,12.599999
20211012T1100,12.470529,0.0,0.0,100.0,1023.0,13.32
20211012T1200,13.190529,0.0,0.0,100.0,1022.3,12.959999
20211012T1300,12.960529,0.0,0.0,100.0,1020.4,15.119999
20211012T1400,13.440529,0.0,0.0,100.0,1020.8,14.759999
20211012T1500,13.190529,0.0,0.0,100.0,1020.5,14.759999
20211012T1600,13.190529,0.0,0.0,100.0,1020.2,14.759999
20211012T1700,12.890529,0.0,0.0,100.0,1020.1,16.56
20211012T1800,12.370529,0.0,0.0,100.0,1020.1,12.599999
20211012T1900,11.860529,0.0,0.0,100.0,1020.8,12.24
20211012T2000,11.440529,0.0,0.0,100.0,1020.1,15.119999
20211012T2100,11.070529,0.0,0.0,100.0,1021.0,23.4
20211012T2200,10.870529,0.0,0.0,100.0,1020.7,19.8
20211012T2300,10.680529,0.0,0.0,100.0,1020.2,19.8
20211013T0000,10.350529,0.0,0.1,100.0,1020.1,20.519999
20211013T0100,10.180529,0.0,0.0,100.0,1020.9,16.919998
20211013T0200,9.840529,0.0,0.0,100.0,1021.0,15.119999
20211013T0300,9.160529,0.0,0.0,100.0,1020.6,15.4800005
20211013T0400,8.400529,0.0,0.0,100.0,1021.5,19.44
20211013T0500,7.6605287,0.0,0.2,100.0,1022.0,16.919998
20211013T0600,7.0005283,0.0,0.3,100.0,1022.6,12.24
20211013T0700,6.1905284,0.0,0.0,100.0,1023.6,8.28
20211013T0800,5.8705287,0.0,0.0,100.0,1024.5,6.4799995
20211013T0900,6.1505284,0.0,0.0,100.0,1024.8,4.32
20211013T1000,7.2105284,0.0,0.0,100.0,1025.3,6.12
20211013T1100,8.780529,0.0,0.0,100.0,1025.2,4.68
20211013T1200,9.710529,0.0,0.0,100.0,1024.8,7.5599995
20211013T1300,12.610529,59.361702,0.0,1.0,1023.8,14.04
20211013T1400,13.210529,0.0,0.0,100.0,1023.6,16.56
20211013T1500,13.360529,0.0,0.0,100.0,1023.5,16.919998
20211013T1600,13.330529,15.319151,0.0,70.0,1023.9,22.319998
20211013T1700,12.410529,53.489365,0.0,10.200001,1023.9,14.759999
20211013T1800,10.940529,42.439716,0.0,9.0,1024.2,22.319998
20211013T1900,9.430529,0.0,0.0,57.0,1025.0,23.039999
20211013T2000,8.250529,0.0,0.0,0.0,1025.5,20.16
20211013T2100,7.3905287,0.0,0.0,26.0,1026.6,14.4
20211013T2200,6.8705287,0.0,0.0,0.0,1026.7,11.159999
20211013T2300,6.6805286,0.0,0.0,3.0,1026.7,11.879999
20211014T0000,6.1405287,0.0,0.0,3.0,1026.5,14.04
20211014T0100,5.6105285,0.0,0.0,4.0,1026.6,11.159999
20211014T0200,5.6505284,0.0,0.0,0.0,1027.6,15.4800005
20211014T0300,5.6005287,0.0,0.0,0.0,1027.0,14.759999
20211014T0400,5.2305284,0.0,0.0,0.0,1026.5,14.4
20211014T0500,4.8005285,0.0,0.0,1.5,1027.4,12.599999
20211014T0600,4.3205285,0.0,0.0,7.5000005,1027.7,13.32
20211014T0700,3.9305286,13.972695,0.0,3.0,1027.3,12.959999
20211014T0800,4.9805284,58.723404,0.0,2.0,1026.9,11.159999
20211014T0900,7.4505286,60.0,0.0,0.0,1026.9,10.799999
20211014T1000,9.780529,60.0,0.0,0.0,1025.9,8.28
20211014T1100,11.760529,60.0,0.0,0.0,1025.3,9.36
20211014T1200,13.150529,60.0,0.0,0.0,1025.0,8.64
20211014T1300,13.990529,60.0,0.0,0.0,1025.5,12.24
20211014T1400,14.720529,60.0,0.0,0.0,1024.9,11.879999
20211014T1500,15.070529,60.0,0.0,0.0,1024.3,11.159999
20211014T1600,15.070529,60.0,0.0,0.0,1024.4,9.72
20211014T1700,14.620529,60.0,0.0,0.0,1023.7,6.8399997
20211014T1800,13.940529,45.05,0.0,0.0,1023.2,8.64
20211014T1900,13.360529,0.0,0.0,0.0,1023.4,5.3999996
20211014T2000,11.950529,0.0,0.0,0.0,1023.4,11.159999
20211014T2100,9.590529,0.0,0.0,3.9,1024.1,13.679999
20211014T2200,9.000529,0.0,0.0,22.0,1023.6,14.4
20211014T2300,8.940529,0.0,0.0,0.3,1022.6,13.679999
20211015T0000,8.040529,0.0,0.0,0.0,1022.3,14.04
20211015T0100,7.3505287,0.0,0.0,0.0,1022.0,15.84
20211015T0200,7.3005285,0.0,0.0,0.90000004,1022.2,11.879999
20211015T0300,6.9305286,0.0,0.0,27.0,1021.2,3.6
20211015T0400,6.4605284,0.0,0.0,4.2000003,1021.0,3.2399998
20211015T0500,6.2205286,0.0,0.0,3.3000002,1021.1,6.12
20211015T0600,6.6105285,0.0,0.0,1.8000001,1021.1,8.64
20211015T0700,6.4405284,11.921277,0.0,7.8,1021.0,4.68
20211015T0800,6.8205285,55.595745,0.0,6.9,1020.7,6.4799995
20211015T0900,8.830529,55.97872,0.0,6.3,1020.7,1.8
20211015T1000,11.100529,55.78723,0.0,6.6000004,1020.5,6.12
20211015T1100,13.380529,55.212765,0.0,7.5000005,1020.1,6.12
20211015T1200,15.580529,54.82979,0.0,8.1,1018.6,7.2
20211015T1300,16.46053,55.212765,0.0,7.5000005,1018.2,10.08
20211015T1400,17.48053,53.106384,0.0,10.8,1017.8,10.799999
20211015T1500,17.70053,0.0,0.0,100.0,1017.3,11.159999
20211015T1600,17.56053,0.0,0.0,100.0,1017.1,11.879999
20211015T1700,16.930529,0.0,0.0,100.0,1017.2,10.440001
20211015T1800,15.770529,0.0,0.0,100.0,1017.9,12.959999
20211015T1900,14.590529,0.0,0.0,100.0,1017.9,12.599999
20211015T2000,13.640529,0.0,0.0,100.0,1018.2,12.959999
20211015T2100,12.900529,0.0,0.0,71.0,1019.2,15.119999
20211015T2200,12.230529,0.0,0.0,12.0,1019.8,15.84
20211015T2300,11.330529,0.0,0.0,10.0,1019.4,9.72
20211016T0000,10.400529,0.0,0.0,4.5,1019.4,5.3999996
20211016T0100,9.440529,0.0,0.0,0.0,1019.8,4.32
20211016T0200,8.250529,0.0,0.0,0.0,1020.8,6.12
20211016T0300,7.2805285,0.0,0.0,0.0,1020.6,2.8799999
20211016T0400,6.8305287,0.0,0.0,12.0,1020.2,4.32
20211016T0500,6.6305285,0.0,0.0,37.0,1020.5,3.2399998
20211016T0600,6.8005285,0.0,0.0,100.0,1020.9,4.32
20211016T0700,6.6905284,0.0,0.0,100.0,1021.0,3.6
20211016T0800,7.3105288,0.0,0.0,100.0,1021.3,3.96
20211016T0900,8.650529,0.0,0.0,100.0,1021.6,7.5599995
20211016T1000,9.890529,58.085106,0.0,3.0,1021.6,7.2
20211016T1100,11.340529,60.0,0.0,0.0,1020.8,9.36
20211016T1200,13.370529,60.0,0.0,0.0,1019.8,11.5199995
20211016T1300,14.270529,60.0,0.0,0.0,1020.2,7.92
20211016T1400,15.380529,60.0,0.0,0.0,1019.9,7.5599995
20211016T1500,15.940529,60.0,0.0,0.0,1019.4,6.8399997
20211016T1600,15.910529,60.0,0.0,0.0,1019.8,7.5599995
20211016T1700,15.230529,60.0,0.0,0.0,1019.7,8.28
20211016T1800,14.160529,41.266666,0.0,0.0,1020.4,11.159999
20211016T1900,13.390529,0.0,0.0,0.0,1021.4,11.159999
20211016T2000,12.670529,0.0,0.0,0.0,1020.4,10.799999
20211016T2100,12.040529,0.0,0.0,0.0,1021.2,9.0
20211016T2200,11.540529,0.0,0.0,0.0,1021.6,6.8399997
20211016T2300,10.640529,0.0,0.0,0.0,1021.3,6.4799995
20211017T0000,9.600529,0.0,0.0,0.0,1021.5,5.04
20211017T0100,8.960529,0.0,0.0,0.0,1021.4,3.6
20211017T0200,8.840529,0.0,0.0,0.0,1022.3,3.6
20211017T0300,8.520529,0.0,0.0,0.0,1021.9,2.52
20211017T0400,8.270529,0.0,0.0,11.0,1021.6,2.52
20211017T0500,8.180529,0.0,0.0,0.90000004,1021.5,2.16
20211017T0600,7.4505286,0.0,0.0,1.5,1021.8,3.6
20211017T0700,6.7505283,8.179433,0.0,18.0,1022.1,4.32
20211017T0800,6.8905287,52.340427,0.0,12.0,1022.5,4.68
20211017T0900,8.760529,57.12766,0.0,4.5,1022.4,5.3999996
20211017T1000,11.0505295,52.914898,0.0,11.1,1021.9,4.68
20211017T1100,13.260529,58.276596,0.0,2.7,1021.9,2.8799999
20211017T1200,14.630529,55.97872,0.0,6.3,1020.8,10.799999
20211017T1300,15.110529,60.0,0.0,0.0,1019.9,9.72
20211017T1400,16.020529,60.0,0.0,0.0,1019.7,10.799999
20211017T1500,16.600529,60.0,0.0,0.0,1019.5,11.159999
20211017T1600,16.860529,60.0,0.0,0.0,1019.5,10.799999
20211017T1700,16.500528,60.0,0.0,0.0,1019.7,10.799999
20211017T1800,15.880529,34.762146,0.0,11.1,1020.4,2.16
20211017T1900,14.940529,0.0,0.0,0.0,1020.5,1.8
20211017T2000,13.770529,0.0,0.0,1.2,1021.0,1.8
20211017T2100,12.660529,0.0,0.0,14.400001,1021.9,1.8
20211017T2200,11.970529,0.0,0.0,30.000002,1022.7,2.52
20211017T2300,11.450529,0.0,0.0,30.000002,1022.6,2.8799999
20211018T0000,10.940529,0.0,0.0,12.6,1022.6,1.4399999
20211018T0100,10.240529,0.0,0.0,100.0,1023.2,2.52
20211018T0200,10.100529,0.0,0.0,100.0,1023.6,2.52
20211018T0300,10.100529,0.0,0.0,100.0,1023.6,3.2399998
20211018T0400,10.060529,0.0,0.0,8.400001,1023.6,2.8799999
20211018T0500,9.640529,0.0,0.0,0.0,1023.9,3.2399998
20211018T0600,9.480529,0.0,0.0,0.0,1024.1,5.04
20211018T0700,9.290529,8.65,0.0,0.0,1024.9,5.04
20211018T0800,9.0505295,60.0,0.0,0.0,1025.2,5.3999996
20211018T0900,10.390529,60.0,0.0,0.0,1025.1,7.5599995
20211018T1000,12.820529,60.0,0.0,0.0,1025.4,4.68
20211018T1100,15.260529,60.0,0.0,0.0,1025.0,3.96
20211018T1200,17.170528,60.0,0.0,0.0,1024.7,2.52
20211018T1300,17.690529,56.55319,0.0,5.4,1024.1,4.68
20211018T1400,18.740528,57.510635,0.0,3.9,1023.6,3.6
20211018T1500,19.31053,57.12766,0.0,4.5,1023.9,2.52
20211018T1600,19.360529,40.851063,0.0,30.000002,1023.7,2.52
20211018T1700,18.89053,0.0,0.0,100.0,1023.7,3.6
20211018T1800,18.30053,0.0,0.0,100.0,1023.8,7.2
20211018T1900,17.04053,0.0,0.0,48.0,1024.8,9.72
20211018T2000,15.190529,0.0,0.0,47.0,1024.8,10.799999
20211018T2100,14.250529,0.0,0.0,25.0,1025.3,12.24
20211018T2200,13.500529,0.0,0.0,45.0,1025.8,12.24
20211018T2300,12.910529,0.0,0.0,74.0,1026.0,8.64
20211019T0000,12.880529,0.0,0.0,50.0,1025.6,7.2
20211019T0100,12.480529,0.0,0.0,100.0,1025.8,5.3999996
20211019T0200,11.020529,0.0,0.0,10.0,1026.8,1.08
20211019T0300,10.350529,0.0,0.0,29.0,1026.3,2.52
20211019T0400,10.330529,0.0,0.0,13.0,1026.5,2.52
20211019T0500,10.540529,0.0,0.0,100.0,1026.6,3.96
20211019T0600,10.700529,0.0,0.0,100.0,1026.7,2.52
20211019T0700,10.540529,0.0,0.0,100.0,1026.9,3.6
20211019T0800,10.710529,0.0,0.0,100.0,1026.9,10.799999
20211019T0900,11.430529,0.0,0.0,100.0,1027.3,13.32
20211019T1000,14.540529,0.0,0.0,100.0,1027.2,14.759999
20211019T1100,16.410528,0.0,0.0,100.0,1026.8,15.4800005
20211019T1200,17.54053,0.0,0.0,100.0,1025.9,13.679999
20211019T1300,17.23053,0.0,0.0,100.0,1023.9,14.04
20211019T1400,18.330528,0.0,0.0,100.0,1023.7,13.679999
20211019T1500,19.740528,0.0,0.0,100.0,1022.6,12.959999
20211019T1600,20.15053,52.97872,0.0,11.0,1022.7,11.879999
20211019T1700,20.010529,56.55319,0.0,5.4,1021.9,3.96
20211019T1800,19.680529,35.8,0.0,0.0,1022.1,11.5199995
20211019T1900,18.54053,0.0,0.0,0.0,1022.1,5.7599998
20211019T2000,17.39053,0.0,0.0,0.0,1021.2,4.68
20211019T2100,16.71053,0.0,0.0,0.0,1022.2,3.6
20211019T2200,15.080529,0.0,0.0,4.5,1021.7,5.7599998
20211019T2300,14.060529,0.0,0.0,6.3,1021.6,5.3999996
20211020T0000,13.640529,0.0,0.0,7.2000003,1021.1,2.16
20211020T0100,12.790529,0.0,0.0,6.0,1020.7,3.2399998
20211020T0200,11.260529,0.0,0.0,5.7000003,1021.2,5.7599998
20211020T0300,11.560529,0.0,0.0,5.7000003,1020.4,7.2
20211020T0400,12.000529,0.0,0.0,6.3,1019.6,1.8
20211020T0500,12.000529,0.0,0.0,6.6000004,1019.3,1.4399999
20211020T0600,10.980529,0.0,0.0,5.7000003,1019.5,4.32
20211020T0700,9.820529,5.458865,0.0,4.5,1019.9,2.52
20211020T0800,10.580529,52.914898,0.0,11.1,1018.6,3.2399998
20211020T0900,12.230529,30.638298,0.0,46.0,1018.1,5.3999996
20211020T1000,15.060529,40.851063,0.0,30.000002,1017.7,23.039999
20211020T1100,17.81053,31.914892,0.0,44.0,1016.1,21.599998
20211020T1200,21.56053,0.0,0.0,100.0,1014.3,29.519999
20211020T1300,23.56053,0.0,0.0,100.0,1013.0,34.92
20211020T1400,24.090528,0.0,0.0,100.0,1012.0,34.2
20211020T1500,23.47053,40.851063,0.0,30.000002,1011.2,33.839996
20211020T1600,21.79053,60.0,0.0,0.0,1011.3,34.2
20211020T1700,20.31053,0.0,0.0,100.0,1010.6,34.92
20211020T1800,18.71053,33.983334,0.0,0.0,1010.1,40.32
20211020T1900,18.46053,0.0,0.0,0.0,1009.1,44.639996
20211020T2000,18.12053,0.0,0.0,0.0,1008.4,46.8
20211020T2100,17.82053,0.0,0.0,100.0,1007.9,51.48
20211020T2200,17.82053,0.0,0.0,100.0,1007.4,51.12
20211020T2300,17.410528,0.0,0.0,100.0,1006.7,52.199997
20211021T0000,17.680529,0.0,0.0,100.0,1005.3,48.239998
20211021T0100,17.57053,0.0,0.1,100.0,1005.1,40.68
20211021T0200,16.600529,0.0,0.1,100.0,1005.5,48.96
20211021T0300,14.620529,0.0,0.9,100.0,1005.9,45.0
20211021T0400,15.590529,0.0,0.0,100.0,1005.0,54.719997
20211021T0500,15.720529,0.0,0.0,100.0,1004.5,69.12
20211021T0600,15.240529,0.0,0.0,100.0,1005.3,60.839996
20211021T0700,14.350529,3.9515955,0.0,6.6000004,1007.2,64.079994
20211021T0800,13.650529,59.61702,0.0,0.6,1008.3,63.72
20211021T0900,13.370529,53.61702,0.0,10.0,1010.2,60.120003
20211021T1000,13.560529,53.61702,0.0,10.0,1011.2,55.44
20211021T1100,13.560529,5.1063824,0.0,86.0,1012.4,48.6
20211021T1200,14.060529,60.0,0.0,0.0,1013.0,40.32
20211021T1300,15.250529,60.0,0.0,0.0,1014.4,41.760002
20211021T1400,15.530529,53.61702,0.0,10.0,1015.1,43.56
20211021T1500,15.600529,50.425533,0.0,15.0,1014.4,42.48
20211021T1600,15.360529,60.0,0.0,0.0,1014.5,41.039997
20211021T1700,14.590529,53.61702,0.0,10.0,1014.6,37.079998
20211021T1800,13.670529,32.166668,0.0,0.0,1015.4,32.399998
