timestamp,Bazylea Temperature [2 m elevation corrected],Bazylea Sunshine Duration,Bazylea Precipitation Total,Bazylea Cloud Cover Total,Bazylea Mean Sea Level Pressure [MSL],Bazylea Wind Gust
20210513T0700,11.330529,7.6595736,0.0,82.0,1009.7,11.5199995
20210513T0800,11.710529,0.0,0.0,100.0,1010.1,23.039999
20210513T0900,9.930529,0.0,0.0,100.0,1011.7,26.28
20210513T1000,9.720529,0.0,0.5,100.0,1011.8,27.72
20210513T1100,9.810529,0.0,0.6,100.0,1011.8,28.8
20210513T1200,11.940529,0.0,0.1,100.0,1010.4,24.84
20210513T1300,14.340529,59.361702,0.0,1.0,1009.9,29.16
20210513T1400,15.020529,22.340425,0.0,59.0,1009.7,27.359999
20210513T1500,15.120529,53.61702,0.0,10.0,1008.9,25.919998
20210513T1600,15.020529,53.61702,0.0,10.0,1009.1,25.199999
20210513T1700,14.810529,53.61702,0.0,10.0,1009.3,23.039999
20210513T1800,14.170529,56.808514,0.0,5.0,1009.6,22.68
20210513T1900,13.310529,43.404255,0.0,26.0,1009.6,21.24
20210513T2000,12.070529,59.7,0.0,0.0,1009.7,19.08
20210513T2100,10.950529,0.0,0.0,74.0,1010.6,20.16
20210513T2200,10.230529,0.0,0.0,70.0,1010.9,17.64
20210513T2300,9.670529,0.0,0.0,100.0,1011.2,16.56
20210514T0000,8.420529,0.0,0.0,89.0,1011.5,14.4
20210514T0100,7.4105287,0.0,0.0,56.0,1011.1,15.119999
20210514T0200,6.8005285,0.0,0.0,0.0,1011.0,14.759999
20210514T0300,6.4805284,0.0,0.0,73.0,1011.4,10.799999
20210514T0400,6.3505287,0.0,0.0,58.0,1010.9,9.36
20210514T0500,6.2805285,4.394681,0.0,43.0,1011.2,5.3999996
20210514T0600,6.7405286,60.0,0.0,0.0,1011.1,2.52
20210514T0700,8.980529,60.0,0.0,0.0,1010.9,3.96
20210514T0800,10.790529,60.0,0.0,0.0,1010.6,2.8799999
20210514T0900,12.3005295,60.0,0.0,0.0,1010.1,7.5599995
20210514T1000,13.910529,56.808514,0.0,5.0,1010.1,9.0
20210514T1100,14.210529,0.0,0.0,100.0,1009.4,11.159999
20210514T1200,15.040529,12.127658,0.0,75.0,1009.9,14.04
20210514T1300,13.490529,0.0,0.0,100.0,1010.7,17.28
20210514T1400,11.340529,0.0,0.4,100.0,1011.8,15.84
20210514T1500,11.920529,0.0,0.2,100.0,1011.2,14.4
20210514T1600,12.920529,0.0,0.1,100.0,1011.4,16.919998
20210514T1700,13.630529,57.44681,0.0,4.0,1011.2,18.359999
20210514T1800,13.370529,55.531918,0.0,7.0,1011.2,18.72
20210514T1900,13.190529,51.70213,0.0,13.0,1011.9,18.0
20210514T2000,12.630529,10.212765,0.0,78.0,1011.3,17.28
20210514T2100,11.200529,0.0,0.0,100.0,1012.3,18.72
20210514T2200,10.320529,0.0,0.0,8.0,1012.9,19.44
20210514T2300,9.570529,0.0,0.0,29.0,1013.3,29.16
20210515T0000,7.8905287,0.0,0.0,0.0,1013.1,23.4
20210515T0100,7.0205283,0.0,0.0,100.0,1014.0,21.599998
20210515T0200,5.790529,0.0,0.0,0.0,1013.6,23.039999
20210515T0300,5.7005286,0.0,0.0,8.0,1012.9,21.96
20210515T0400,5.3605285,0.0,0.0,7.0,1012.8,18.72
20210515T0500,5.7205286,3.7131207,0.0,57.0,1012.2,17.28
20210515T0600,7.9005284,0.0,0.0,100.0,1011.9,15.119999
20210515T0700,10.150529,3.8297868,0.0,88.0,1010.8,10.440001
20210515T0800,12.680529,0.0,0.0,100.0,1010.0,18.359999
20210515T0900,13.850529,0.0,0.0,100.0,1009.6,16.56
20210515T1000,14.650529,31.914892,0.0,44.0,1008.6,18.0
20210515T1100,14.590529,0.0,0.0,100.0,1008.1,20.16
20210515T1200,15.280529,0.0,0.0,100.0,1007.2,23.039999
20210515T1300,14.590529,0.0,0.0,100.0,1007.9,36.36
20210515T1400,13.650529,0.0,0.0,100.0,1008.2,35.64
20210515T1500,12.760529,0.0,0.0,100.0,1008.4,33.48
20210515T1600,11.420529,0.0,0.2,100.0,1009.0,32.039997
20210515T1700,12.760529,0.0,0.1,100.0,1007.5,30.599998
20210515T1800,13.060529,0.0,0.0,100.0,1007.8,33.48
20210515T1900,12.210529,0.0,0.1,100.0,1008.1,34.2
20210515T2000,11.290529,0.0,0.6,100.0,1007.7,31.68
20210515T2100,10.940529,0.0,0.0,100.0,1008.1,28.44
20210515T2200,9.860529,0.0,0.0,100.0,1008.3,21.96
20210515T2300,10.030529,0.0,0.0,100.0,1008.3,22.68
20210516T0000,9.970529,0.0,0.0,100.0,1008.2,25.199999
20210516T0100,9.630529,0.0,0.0,68.0,1008.3,22.319998
20210516T0200,8.830529,0.0,0.0,100.0,1008.6,21.24
20210516T0300,9.220529,0.0,0.0,100.0,1007.6,30.599998
20210516T0400,8.750529,0.0,0.0,100.0,1007.3,27.359999
20210516T0500,7.8005285,10.6,0.0,0.0,1007.7,26.28
20210516T0600,8.290529,60.0,0.0,0.0,1007.8,18.0
20210516T0700,10.420529,0.0,0.0,100.0,1007.2,19.44
20210516T0800,12.000529,47.234047,0.0,20.0,1006.4,23.759998
20210516T0900,13.830529,29.361702,0.0,48.0,1006.2,25.919998
20210516T1000,14.870529,17.234043,0.0,67.0,1005.4,27.72
20210516T1100,15.690529,2.5531912,0.1,90.0,1004.4,23.4
20210516T1200,16.32053,0.0,0.6,100.0,1003.6,28.44
20210516T1300,14.310529,0.0,0.1,100.0,1004.8,24.84
20210516T1400,14.540529,0.0,0.2,100.0,1005.3,10.799999
20210516T1500,14.720529,0.0,0.4,100.0,1004.7,20.16
20210516T1600,14.740529,0.0,0.5,100.0,1004.5,24.48
20210516T1700,14.540529,0.0,0.4,100.0,1004.5,30.960001
20210516T1800,14.040529,0.0,0.2,100.0,1004.9,31.68
20210516T1900,13.510529,0.0,0.2,100.0,1005.2,35.64
20210516T2000,12.440529,0.0,0.0,100.0,1005.7,31.319998
20210516T2100,11.500529,0.0,0.0,100.0,1006.9,35.28
20210516T2200,10.910529,0.0,0.0,100.0,1007.6,30.960001
20210516T2300,10.640529,0.0,0.0,100.0,1007.1,30.239998
20210517T0000,10.380529,0.0,0.2,100.0,1007.1,36.0
20210517T0100,10.060529,0.0,0.3,100.0,1007.3,33.12
20210517T0200,9.490529,0.0,0.0,100.0,1008.2,32.039997
20210517T0300,9.150529,0.0,0.0,100.0,1007.9,33.48
20210517T0400,8.430529,0.0,0.0,98.0,1008.5,31.319998
20210517T0500,8.380529,2.8749998,0.0,71.0,1008.8,31.319998
20210517T0600,8.890529,4.468085,0.0,87.0,1009.7,32.760002
20210517T0700,9.930529,51.06383,0.0,14.0,1010.0,32.760002
20210517T0800,10.470529,10.212765,0.0,78.0,1009.8,35.28
20210517T0900,11.470529,15.319151,0.1,70.0,1010.0,36.0
20210517T1000,11.430529,9.574467,0.1,79.0,1010.3,36.0
20210517T1100,11.990529,30.0,0.0,47.0,1010.8,40.68
20210517T1200,13.450529,10.851063,0.0,77.0,1010.8,42.839996
20210517T1300,13.560529,0.0,0.0,100.0,1011.7,41.399998
20210517T1400,12.880529,7.6595736,0.0,82.0,1011.9,39.239998
20210517T1500,13.760529,17.872341,0.0,66.0,1012.1,39.239998
20210517T1600,12.990529,5.1063824,0.0,86.0,1012.4,38.88
20210517T1700,13.560529,0.0,0.0,100.0,1012.9,39.239998
20210517T1800,13.080529,0.0,0.0,100.0,1013.7,37.079998
20210517T1900,12.680529,0.0,0.0,100.0,1013.9,37.44
20210517T2000,11.660529,0.0,0.0,98.0,1014.2,31.68
20210517T2100,10.950529,0.0,0.0,100.0,1014.9,32.760002
20210517T2200,10.440529,0.0,0.0,100.0,1015.7,33.48
20210517T2300,9.690529,0.0,0.0,59.0,1016.4,32.039997
20210518T0000,9.730529,0.0,0.0,76.0,1016.1,28.08
20210518T0100,9.260529,0.0,0.0,24.0,1016.4,27.359999
20210518T0200,9.400529,0.0,0.0,100.0,1016.5,25.919998
20210518T0300,9.590529,0.0,0.0,86.0,1016.3,27.0
20210518T0400,9.420529,0.0,0.0,100.0,1016.7,26.28
20210518T0500,9.540529,0.0,0.0,100.0,1017.2,34.2
20210518T0600,9.820529,0.0,0.0,100.0,1017.5,30.239998
20210518T0700,10.450529,0.0,0.0,100.0,1018.2,32.399998
20210518T0800,10.880529,5.7446804,0.0,85.0,1018.6,29.519999
20210518T0900,10.610529,14.680849,0.0,71.0,1019.1,27.72
20210518T1000,11.130529,27.446808,0.0,51.0,1019.2,28.8
20210518T1100,11.850529,30.638298,0.1,46.0,1018.9,28.08
20210518T1200,12.060529,0.0,0.0,100.0,1019.3,29.88
20210518T1300,14.070529,53.61702,0.0,10.0,1016.8,25.919998
20210518T1400,14.510529,52.97872,0.0,11.0,1017.2,27.0
20210518T1500,14.980529,60.0,0.0,0.0,1016.4,24.84
20210518T1600,14.790529,53.61702,0.0,10.0,1016.1,23.4
20210518T1700,14.630529,53.61702,0.0,10.0,1015.8,23.4
20210518T1800,14.190529,53.61702,0.0,10.0,1016.7,23.039999
20210518T1900,13.360529,53.61702,0.0,10.0,1017.5,22.68
20210518T2000,12.470529,0.0,0.1,100.0,1017.3,21.599998
20210518T2100,11.750529,0.1287234,0.0,92.0,1018.5,18.359999
20210518T2200,10.470529,0.0,0.0,65.0,1018.8,20.16
20210518T2300,10.140529,0.0,0.0,21.0,1019.2,18.0
20210519T0000,9.440529,0.0,0.0,100.0,1018.9,18.359999
20210519T0100,9.350529,0.0,0.0,100.0,1019.5,14.4
20210519T0200,9.5505295,0.0,0.0,100.0,1020.0,9.0
20210519T0300,9.020529,0.0,0.0,100.0,1019.5,6.8399997
20210519T0400,9.140529,0.0,0.0,59.0,1019.5,14.04
20210519T0500,8.390529,0.0,0.0,100.0,1019.5,15.84
20210519T0600,8.890529,0.0,0.2,100.0,1020.4,14.04
20210519T0700,10.640529,0.0,0.3,100.0,1019.8,13.32
20210519T0800,11.000529,0.0,0.2,100.0,1020.0,16.199999
20210519T0900,11.070529,4.468085,0.2,87.0,1020.6,15.84
20210519T1000,12.260529,31.914892,0.0,44.0,1020.4,15.84
20210519T1100,12.270529,0.0,0.0,100.0,1019.9,17.64
20210519T1200,12.540529,0.0,0.0,100.0,1020.5,19.8
20210519T1300,11.660529,0.0,0.1,100.0,1019.7,23.4
20210519T1400,12.720529,0.0,0.0,100.0,1019.9,20.880001
20210519T1500,11.5505295,0.0,0.1,100.0,1020.0,25.199999
20210519T1600,9.500529,0.0,0.3,100.0,1020.5,25.56
20210519T1700,11.510529,21.702127,0.0,60.0,1019.6,19.08
20210519T1800,11.020529,16.595745,0.3,68.0,1021.0,27.359999
20210519T1900,10.230529,0.0,0.0,100.0,1020.9,24.119999
20210519T2000,9.530529,0.0,0.0,100.0,1021.1,18.0
20210519T2100,9.220529,0.0,0.0,100.0,1022.0,26.28
20210519T2200,8.930529,0.0,0.0,100.0,1022.7,28.8
20210519T2300,8.700529,0.0,0.0,100.0,1023.1,26.28
20210520T0000,7.790529,0.0,0.0,59.0,1022.8,19.44
20210520T0100,7.8905287,0.0,0.0,100.0,1022.7,26.28
20210520T0200,8.580529,0.0,0.0,100.0,1022.9,21.599998
20210520T0300,8.390529,0.0,0.0,100.0,1022.6,24.119999
20210520T0400,8.5505295,0.0,0.0,100.0,1023.0,24.119999
20210520T0500,8.160529,0.0,0.0,100.0,1023.0,24.48
20210520T0600,8.610529,0.0,0.0,100.0,1023.9,22.68
20210520T0700,9.520529,2.5531912,0.0,90.0,1024.3,22.319998
20210520T0800,9.690529,0.0,0.2,100.0,1024.5,20.519999
20210520T0900,11.030529,0.0,0.0,96.0,1024.6,20.519999
20210520T1000,11.690529,28.085108,0.0,50.0,1025.0,18.0
20210520T1100,12.390529,45.95745,0.0,22.0,1024.7,18.72
20210520T1200,12.120529,53.61702,0.0,10.0,1024.5,18.0
20210520T1300,14.970529,44.04255,0.0,25.0,1022.8,13.32
20210520T1400,15.740529,58.085106,0.0,3.0,1022.3,10.799999
20210520T1500,16.37053,53.61702,0.0,10.0,1021.8,10.440001
20210520T1600,16.79053,0.0,0.0,100.0,1021.3,9.72
20210520T1700,16.690529,0.0,0.0,100.0,1020.6,9.72
20210520T1800,16.600529,0.0,0.0,100.0,1020.4,10.440001
20210520T1900,16.31053,0.0,0.0,100.0,1019.6,6.4799995
20210520T2000,15.490529,9.574467,0.0,79.0,1018.4,8.64
20210520T2100,14.370529,0.0,0.0,100.0,1019.0,11.5199995
20210520T2200,12.620529,0.0,0.0,100.0,1018.8,12.599999
20210520T2300,11.560529,0.0,0.0,100.0,1018.7,19.08
20210521T0000,12.120529,0.0,0.0,100.0,1017.1,21.24
20210521T0100,12.160529,0.0,0.0,100.0,1016.7,22.319998
20210521T0200,11.690529,0.0,0.0,100.0,1016.5,16.199999
20210521T0300,11.740529,0.0,0.0,100.0,1015.4,17.28
20210521T0400,12.490529,0.0,0.0,100.0,1014.9,21.96
20210521T0500,13.640529,0.0,0.0,100.0,1014.4,24.48
20210521T0600,14.450529,0.0,0.0,100.0,1014.2,28.8
20210521T0700,14.630529,0.0,0.0,100.0,1013.7,30.960001
20210521T0800,15.760529,0.0,0.0,100.0,1012.7,29.16
20210521T0900,18.37053,0.0,0.0,100.0,1012.7,39.239998
20210521T1000,19.06053,0.0,0.0,100.0,1012.4,39.239998
20210521T1100,16.13053,0.0,0.0,100.0,1013.0,41.760002
20210521T1200,15.620529,0.0,0.2,100.0,1012.9,37.079998
20210521T1300,14.000529,0.0,0.1,100.0,1013.6,36.719997
20210521T1400,13.650529,0.0,0.4,100.0,1012.9,36.719997
20210521T1500,12.350529,0.0,0.5,100.0,1014.0,34.92
20210521T1600,12.250529,0.0,0.0,100.0,1013.0,39.239998
20210521T1700,12.010529,0.0,0.0,100.0,1011.6,27.72
20210521T1800,12.220529,0.0,0.1,100.0,1011.9,21.599998
20210521T1900,11.010529,0.0,1.1,100.0,1011.7,26.28
20210521T2000,10.5505295,0.0,0.6,100.0,1010.7,29.519999
20210521T2100,11.020529,0.0,0.0,100.0,1010.8,26.64
20210521T2200,9.750529,0.0,0.9,100.0,1012.3,30.960001
20210521T2300,9.640529,0.0,0.1,100.0,1011.1,26.64
20210522T0000,10.0505295,0.0,0.0,100.0,1011.2,32.039997
20210522T0100,9.850529,0.0,0.0,100.0,1011.6,29.88
20210522T0200,9.570529,0.0,0.1,100.0,1011.7,27.0
20210522T0300,9.180529,0.0,0.0,100.0,1011.8,25.56
20210522T0400,8.670529,0.0,0.0,9.0,1011.8,26.64
20210522T0500,8.0505295,17.25,0.0,0.0,1012.0,26.28
20210522T0600,8.640529,60.0,0.0,0.0,1011.8,28.08
20210522T0700,9.630529,53.61702,0.0,10.0,1011.9,30.599998
20210522T0800,10.630529,53.61702,0.0,10.0,1012.2,30.960001
20210522T0900,11.740529,56.170216,0.0,6.0,1012.1,31.319998
20210522T1000,12.880529,51.70213,0.0,13.0,1011.7,33.48
20210522T1100,13.200529,42.127663,0.0,28.0,1011.2,32.399998
20210522T1200,14.880529,53.61702,0.0,10.0,1010.9,36.0
20210522T1300,16.22053,53.61702,0.0,10.0,1011.8,32.760002
20210522T1400,16.680529,53.61702,0.0,10.0,1011.6,34.2
20210522T1500,16.87053,53.61702,0.0,10.0,1010.6,33.839996
20210522T1600,16.48053,24.893618,0.0,55.0,1011.1,32.399998
20210522T1700,16.70053,47.234047,0.0,20.0,1010.6,29.88
20210522T1800,16.40053,53.61702,0.0,10.0,1010.9,27.72
20210522T1900,15.070529,0.0,0.0,100.0,1011.3,22.319998
20210522T2000,14.120529,0.0,0.0,100.0,1011.1,20.880001
20210522T2100,12.720529,0.0,0.0,100.0,1013.0,26.64
20210522T2200,10.540529,0.0,0.1,100.0,1014.2,39.96
20210522T2300,9.980529,0.0,0.0,100.0,1014.6,33.48
20210523T0000,9.670529,0.0,0.0,94.0,1015.1,32.039997
20210523T0100,9.070529,0.0,0.0,100.0,1016.5,30.239998
20210523T0200,8.210529,0.0,0.0,100.0,1017.0,26.28
20210523T0300,8.500529,0.0,0.0,100.0,1017.4,24.84
20210523T0400,8.340529,0.0,0.0,100.0,1018.0,20.519999
20210523T0500,8.310529,0.0,0.0,100.0,1018.6,21.599998
20210523T0600,8.520529,0.0,0.0,100.0,1018.9,21.599998
20210523T0700,9.080529,0.0,0.0,100.0,1019.2,21.96
20210523T0800,9.620529,0.0,0.0,100.0,1019.2,22.319998
20210523T0900,10.560529,0.0,0.0,100.0,1019.6,20.16
20210523T1000,12.060529,49.787235,0.0,16.0,1019.9,19.8
20210523T1100,13.130529,60.0,0.0,0.0,1019.6,20.16
20210523T1200,14.150529,59.361702,0.0,1.0,1019.5,21.24
20210523T1300,14.890529,50.425533,0.0,15.0,1019.2,21.599998
20210523T1400,16.32053,58.723404,0.0,2.0,1019.6,20.880001
20210523T1500,16.770529,35.106384,0.0,39.0,1019.1,21.599998
20210523T1600,17.04053,30.638298,0.0,46.0,1018.6,19.08
20210523T1700,16.990528,31.914892,0.0,44.0,1018.0,19.08
20210523T1800,16.73053,56.170216,0.0,6.0,1017.9,16.919998
20210523T1900,16.14053,60.0,0.0,0.0,1017.9,16.919998
20210523T2000,15.020529,60.0,0.0,0.0,1017.4,7.5599995
20210523T2100,14.3005295,11.666738,0.0,2.1000001,1018.2,7.92
20210523T2200,12.540529,0.0,0.0,1.2,1018.5,7.92
20210523T2300,10.850529,0.0,0.0,30.000002,1018.6,8.64
20210524T0000,9.780529,0.0,0.0,15.6,1017.4,7.92
20210524T0100,9.140529,0.0,0.0,30.000002,1016.9,9.36
20210524T0200,9.110529,0.0,0.0,30.000002,1017.1,14.759999
20210524T0300,9.0505295,0.0,0.0,100.0,1015.7,18.0
20210524T0400,8.560529,0.0,0.0,100.0,1015.8,18.0
20210524T0500,7.8505287,0.0,0.0,100.0,1015.7,13.679999
20210524T0600,8.610529,0.0,0.0,100.0,1015.0,7.5599995
20210524T0700,10.730529,30.0,0.0,47.0,1014.1,11.5199995
20210524T0800,13.290529,0.0,0.0,100.0,1013.7,10.799999
20210524T0900,15.280529,0.0,0.0,100.0,1014.2,20.519999
20210524T1000,16.38053,0.0,0.0,100.0,1014.0,15.4800005
20210524T1100,17.70053,0.0,0.0,100.0,1012.6,17.64
20210524T1200,17.39053,0.0,0.0,100.0,1011.8,17.28
20210524T1300,18.40053,0.0,0.0,100.0,1010.5,18.359999
20210524T1400,18.80053,0.0,0.0,100.0,1011.2,13.32
20210524T1500,17.79053,12.765956,0.5,74.0,1011.1,15.84
20210524T1600,17.57053,0.0,0.0,100.0,1010.9,21.24
20210524T1700,15.460529,0.0,0.0,100.0,1012.4,23.039999
20210524T1800,12.950529,0.0,0.8,100.0,1014.1,29.16
20210524T1900,12.660529,0.0,1.3,100.0,1014.5,31.319998
20210524T2000,12.260529,30.638298,0.0,46.0,1014.9,33.839996
20210524T2100,11.030529,0.0,0.0,100.0,1016.2,28.08
20210524T2200,10.340529,0.0,0.0,93.0,1016.8,33.48
20210524T2300,9.250529,0.0,0.1,100.0,1018.4,41.399998
20210525T0000,8.540529,0.0,0.0,100.0,1018.2,34.56
20210525T0100,7.6905284,0.0,0.0,45.0,1019.0,35.28
20210525T0200,7.1205287,0.0,0.0,0.0,1019.6,34.56
20210525T0300,6.6705284,0.0,0.0,0.0,1019.9,34.92
20210525T0400,6.4205284,0.0,0.0,0.0,1020.6,36.0
20210525T0500,6.1305285,20.25,0.0,0.0,1020.9,33.12
20210525T0600,6.8705287,22.340425,0.0,59.0,1021.3,34.92
20210525T0700,7.7505283,44.04255,0.0,25.0,1021.9,37.44
20210525T0800,8.910529,58.723404,0.0,2.0,1022.1,40.32
20210525T0900,10.0505295,53.61702,0.0,10.0,1022.5,38.88
20210525T1000,10.270529,53.61702,0.0,10.0,1022.8,38.16
20210525T1100,11.990529,53.61702,0.0,10.0,1022.6,36.719997
20210525T1200,12.760529,53.61702,0.0,10.0,1022.6,33.12
20210525T1300,15.240529,53.61702,0.0,10.0,1020.6,34.56
20210525T1400,15.730529,53.61702,0.0,10.0,1020.4,32.399998
20210525T1500,15.940529,53.61702,0.0,10.0,1020.4,33.12
20210525T1600,15.8005295,60.0,0.0,0.0,1020.3,31.68
20210525T1700,15.650529,60.0,0.0,0.0,1019.8,31.319998
20210525T1800,15.360529,60.0,0.0,0.0,1020.5,30.960001
20210525T1900,14.440529,58.276596,0.0,2.7,1020.7,30.960001
20210525T2000,13.140529,15.319151,0.0,70.0,1020.4,28.08
20210525T2100,11.690529,10.121276,0.0,27.0,1021.6,30.599998
20210525T2200,10.480529,0.0,0.0,47.0,1021.4,26.28
20210525T2300,9.670529,0.0,0.0,53.0,1021.6,28.44
20210526T0000,8.950529,0.0,0.0,32.0,1020.8,26.28
20210526T0100,8.490529,0.0,0.0,60.0,1020.6,24.48
20210526T0200,8.250529,0.0,0.0,84.0,1020.4,26.28
20210526T0300,8.690529,0.0,0.0,100.0,1019.9,25.199999
20210526T0400,8.820529,0.0,0.0,100.0,1019.6,25.199999
20210526T0500,9.170529,0.0,0.0,100.0,1019.2,28.44
20210526T0600,11.210529,0.0,0.0,100.0,1019.1,31.319998
20210526T0700,11.930529,9.574467,0.0,79.0,1018.6,38.519997
20210526T0800,13.320529,17.872341,0.0,66.0,1018.5,38.16
20210526T0900,14.490529,0.0,0.0,100.0,1017.9,41.760002
20210526T1000,15.620529,11.489361,0.0,76.0,1017.3,41.760002
20210526T1100,16.73053,42.127663,0.0,28.0,1016.8,43.56
20210526T1200,17.57053,54.255318,0.0,9.0,1016.7,45.719997
20210526T1300,16.65053,2.5531912,0.0,90.0,1016.1,45.0
20210526T1400,17.660528,0.0,0.0,100.0,1015.7,44.639996
20210526T1500,17.610529,0.0,0.0,100.0,1015.9,43.56
20210526T1600,17.79053,0.0,0.0,99.0,1016.1,40.68
20210526T1700,15.130529,0.0,0.2,100.0,1016.2,30.599998
20210526T1800,14.620529,0.0,0.1,100.0,1016.7,30.239998
20210526T1900,14.290529,0.0,0.2,100.0,1016.7,25.56
20210526T2000,13.8005295,0.0,0.4,100.0,1016.5,21.24
20210526T2100,13.320529,0.0,0.3,100.0,1017.1,15.119999
20210526T2200,12.990529,0.0,0.9,100.0,1017.7,16.199999
20210526T2300,12.620529,0.0,0.0,100.0,1017.4,12.24
20210527T0000,12.510529,0.0,0.0,100.0,1017.0,10.08
20210527T0100,12.060529,0.0,0.7,100.0,1016.8,11.159999
20210527T0200,9.710529,0.0,3.4,100.0,1018.3,18.359999
20210527T0300,9.870529,0.0,0.4,100.0,1018.2,12.24
20210527T0400,9.890529,0.0,0.3,100.0,1018.6,10.440001
20210527T0500,9.760529,0.0,0.4,100.0,1018.9,5.7599998
20210527T0600,9.850529,0.0,0.6,100.0,1018.9,1.4399999
20210527T0700,10.080529,0.0,0.4,100.0,1019.2,13.679999
20210527T0800,10.730529,0.0,0.3,100.0,1019.8,16.199999
20210527T0900,12.170529,0.0,0.1,100.0,1020.1,14.759999
20210527T1000,12.940529,0.0,0.0,100.0,1020.1,10.08
20210527T1100,13.190529,0.0,0.0,100.0,1020.4,17.28
20210527T1200,14.100529,53.61702,0.0,10.0,1020.0,14.759999
20210527T1300,16.000528,53.61702,0.0,10.0,1019.9,11.879999
20210527T1400,17.13053,60.0,0.0,0.0,1020.0,11.879999
20210527T1500,17.830528,60.0,0.0,0.0,1020.1,14.04
20210527T1600,17.860529,60.0,0.0,0.0,1019.8,15.84
20210527T1700,17.55053,53.61702,0.0,10.0,1020.1,15.4800005
20210527T1800,17.37053,48.51064,0.0,18.0,1020.3,14.759999
20210527T1900,16.750528,31.914892,0.0,44.0,1020.6,14.4
20210527T2000,15.980529,0.0,0.0,100.0,1020.6,12.24
20210527T2100,14.160529,16.283333,0.0,0.0,1021.8,11.159999
20210527T2200,13.320529,0.0,0.0,10.0,1022.0,7.2
20210527T2300,12.640529,0.0,0.0,0.0,1022.4,7.2
20210528T0000,11.730529,0.0,0.0,0.0,1022.2,10.440001
20210528T0100,11.040529,0.0,0.0,100.0,1022.2,11.879999
20210528T0200,10.570529,0.0,0.0,0.0,1022.9,4.68
20210528T0300,10.110529,0.0,0.0,0.0,1022.7,7.2
20210528T0400,9.530529,0.0,0.0,1.8000001,1022.7,9.36
20210528T0500,8.980529,22.321363,0.0,1.5,1022.2,8.64
20210528T0600,9.320529,60.0,0.0,0.0,1023.4,8.64
20210528T0700,11.100529,60.0,0.0,0.0,1023.3,9.36
20210528T0800,13.030529,59.61702,0.0,0.6,1022.4,10.440001
20210528T0900,14.750529,49.148937,0.0,17.0,1022.4,9.36
20210528T1000,16.240528,53.61702,0.0,10.0,1022.1,10.08
20210528T1100,17.490528,56.361702,0.0,5.7000003,1021.7,9.36
20210528T1200,18.55053,54.82979,0.0,8.1,1020.9,10.440001
20210528T1300,19.240528,60.0,0.0,0.0,1019.8,12.24
20210528T1400,20.110529,53.61702,0.0,10.0,1019.0,12.959999
20210528T1500,20.610529,45.31915,0.0,23.0,1018.4,12.599999
20210528T1600,20.530529,53.61702,0.0,10.0,1018.2,19.08
20210528T1700,19.81053,60.0,0.0,0.0,1017.8,20.16
20210528T1800,19.20053,59.361702,0.0,1.0,1018.2,21.24
20210528T1900,18.490528,31.276594,0.0,45.0,1018.5,16.919998
20210528T2000,16.940529,34.468082,0.0,40.0,1018.6,25.56
20210528T2100,15.280529,14.382979,0.0,16.0,1019.3,12.599999
20210528T2200,14.330529,0.0,0.0,100.0,1020.1,15.119999
20210528T2300,13.540529,0.0,0.0,61.0,1020.9,12.959999
20210529T0000,12.650529,0.0,0.0,47.0,1020.3,13.32
20210529T0100,12.100529,0.0,0.0,66.0,1020.2,8.28
20210529T0200,11.260529,0.0,0.0,92.0,1020.6,10.799999
20210529T0300,10.690529,0.0,0.0,100.0,1020.7,7.5599995
20210529T0400,10.340529,0.0,0.0,100.0,1020.5,7.2
20210529T0500,10.130529,0.0,0.0,100.0,1021.0,13.679999
20210529T0600,10.830529,8.297872,0.0,81.0,1021.7,4.68
20210529T0700,11.790529,21.702127,0.0,60.0,1021.3,5.7599998
20210529T0800,13.880529,49.148937,0.0,17.0,1021.7,8.64
20210529T0900,16.340528,60.0,0.0,0.0,1021.5,10.799999
20210529T1000,17.98053,53.61702,0.0,10.0,1021.2,10.08
20210529T1100,19.04053,53.61702,0.0,10.0,1021.3,12.959999
20210529T1200,19.82053,60.0,0.0,0.0,1021.3,9.36
20210529T1300,19.71053,53.61702,0.0,10.0,1020.9,8.64
20210529T1400,20.340528,53.61702,0.0,10.0,1020.6,9.0
20210529T1500,20.73053,53.61702,0.0,10.0,1020.8,9.36
20210529T1600,20.79053,53.61702,0.0,10.0,1020.5,12.24
20210529T1700,20.770529,58.085106,0.0,3.0,1020.8,13.32
20210529T1800,20.48053,0.0,0.0,100.0,1020.9,13.32
20210529T1900,19.79053,0.0,0.0,100.0,1020.9,12.959999
20210529T2000,18.71053,53.61702,0.0,10.0,1021.3,13.679999
20210529T2100,16.30053,18.4,0.0,0.0,1022.0,17.64
20210529T2200,14.760529,0.0,0.0,10.0,1022.7,15.119999
20210529T2300,12.460529,0.0,0.0,1.0,1023.2,13.679999
20210530T0000,10.880529,0.0,0.0,0.0,1023.6,19.8
20210530T0100,9.610529,0.0,0.0,0.0,1023.8,19.08
20210530T0200,8.700529,0.0,0.0,0.0,1023.9,23.759998
20210530T0300,8.010529,0.0,0.0,0.0,1023.8,19.44
20210530T0400,7.4405284,0.0,0.0,0.0,1023.8,20.519999
20210530T0500,7.1805286,24.3,0.0,0.0,1024.5,15.4800005
20210530T0600,7.8905287,60.0,0.0,0.0,1024.3,14.759999
20210530T0700,9.620529,60.0,0.0,0.0,1023.9,15.4800005
